18106,6453,1299,4648,18353,
24482,2914,4648,18353,
133165,6939,4648,18353,
133165,2914,4648,18353,
38880,6939,4648,18353,
24482,9500,9901,18353,
18106,9500,9901,18353,
4637,9500,9901,18353,
38880,3491,4648,18353,
38880,3491,2914,4648,18353,
24482,6939,4648,18353,
